filename,bl,fl,flag,ic,mal,none,oafl,oahs,pl,vsit
oahs36_00114,0,0,0,0,0,1,0,0,0,0
oahs36_00115,0,0,0,0,0,1,0,0,0,0
oahs36_00116,0,0,0,0,0,1,0,0,0,0
oahs36_00117,0,0,0,0,0,1,0,0,0,0
oahs36_00118,0,0,0,0,0,1,0,0,0,0
oahs36_00119,0,0,0,0,0,1,0,0,0,0
oahs36_00120,0,0,0,0,0,1,0,0,0,0
oahs36_00121,0,0,0,0,0,1,0,0,0,0
oahs36_00122,0,0,0,0,0,1,0,0,0,0
oahs36_00123,0,0,0,0,0,1,0,0,0,0
oahs36_00124,0,0,0,0,0,1,0,0,0,0
oahs36_00125,0,0,0,0,0,1,0,0,0,0
oahs36_00126,0,0,0,0,0,1,0,0,0,0
oahs36_00127,0,0,0,0,0,1,0,0,0,0
oahs36_00128,0,0,0,0,0,1,0,0,0,0
oahs36_00129,0,0,0,0,0,1,0,0,0,0
oahs36_00130,0,0,0,0,0,1,0,0,0,0
oahs36_00131,0,0,0,0,0,1,0,0,0,0
oahs36_00132,0,0,0,0,0,1,0,0,0,0
oahs36_00133,0,0,0,0,0,1,0,0,0,0
oahs36_00134,0,0,0,0,0,1,0,0,0,0
oahs36_00135,0,0,0,0,0,1,0,0,0,0
oahs36_00136,0,0,0,0,0,1,0,0,0,0
oahs36_00137,0,0,0,0,0,1,0,0,0,0
oahs36_00138,0,0,0,0,0,1,0,0,0,0
oahs36_00139,0,0,0,0,0,1,0,0,0,0
oahs36_00140,0,0,0,0,0,1,0,0,0,0
oahs36_00141,0,0,0,0,0,1,0,0,0,0
oahs36_00142,0,0,0,0,0,1,0,0,0,0
oahs36_00143,0,0,0,0,0,1,0,0,0,0
oahs36_00144,0,0,0,0,0,1,0,0,0,0
oahs36_00145,0,0,0,0,0,1,0,0,0,0
oahs36_00146,0,0,0,0,0,1,0,0,0,0
oahs36_00147,0,0,0,0,0,1,0,0,0,0
oahs36_00148,0,0,0,0,0,1,0,0,0,0
oahs36_00149,0,0,0,0,0,1,0,0,0,0
oahs36_00150,0,0,0,0,0,1,0,0,0,0
oahs36_00151,0,0,0,0,0,1,0,0,0,0
oahs36_00152,0,0,0,0,0,1,0,0,0,0
oahs36_00153,0,0,0,0,0,1,0,0,0,0
oahs36_00154,0,0,0,0,0,1,0,0,0,0
oahs36_00155,0,0,0,0,0,1,0,0,0,0
oahs36_00156,0,0,0,0,0,1,0,0,0,0
oahs37_00000,0,0,0,0,0,1,0,0,0,0
oahs37_00001,0,0,0,0,0,1,0,0,0,0
oahs37_00002,0,0,0,0,0,1,0,0,0,0
oahs37_00003,0,0,0,0,0,1,0,0,0,0
oahs37_00004,0,0,0,0,0,1,0,0,0,0
oahs37_00005,0,0,0,0,0,1,0,0,0,0
oahs37_00006,0,0,0,0,0,1,0,0,0,0
oahs37_00007,0,0,0,0,0,1,0,0,0,0
oahs37_00008,0,0,0,0,0,1,0,0,0,0
oahs37_00009,0,0,0,0,0,1,0,0,0,0
oahs37_00010,0,0,0,0,0,1,0,0,0,0
oahs37_00011,0,0,0,0,0,1,0,0,0,0
oahs37_00012,0,0,0,0,0,1,0,0,0,0
oahs37_00013,0,0,0,0,0,1,0,0,0,0
oahs37_00014,0,0,0,0,0,1,0,0,0,0
oahs37_00015,0,0,0,0,0,1,0,0,0,0
oahs37_00016,0,0,0,0,0,1,0,0,0,0
oahs37_00017,0,0,0,0,0,1,0,0,0,0
oahs37_00018,0,0,0,0,0,1,0,0,0,0
oahs37_00019,0,0,0,0,0,1,0,0,0,0
oahs37_00020,0,0,0,0,0,1,0,0,0,0
oahs37_00021,0,0,0,0,0,1,0,0,0,0
oahs37_00022,0,0,0,0,0,1,0,0,0,0
oahs37_00023,0,0,0,0,0,1,0,0,0,0
oahs37_00024,0,0,0,0,0,1,0,0,0,0
oahs37_00025,0,0,0,0,0,1,0,0,0,0
oahs37_00026,0,0,0,0,0,1,0,0,0,0
oahs37_00027,0,0,0,0,0,1,0,0,0,0
oahs37_00028,0,0,0,0,0,1,0,0,0,0
oahs37_00029,0,0,0,0,0,1,0,0,0,0
oahs37_00030,0,0,0,0,0,1,0,0,0,0
oahs37_00031,0,0,0,0,0,1,0,0,0,0
oahs37_00032,0,0,0,0,0,1,0,0,0,0
oahs37_00033,0,0,0,0,0,1,0,0,0,0
oahs37_00034,0,0,0,0,0,1,0,0,0,0
oahs37_00035,0,0,0,0,0,1,0,0,0,0
oahs37_00036,0,0,0,0,0,1,0,0,0,0
oahs37_00037,0,0,0,0,0,1,0,0,0,0
oahs37_00038,0,0,0,0,0,1,0,0,0,0
oahs37_00039,0,0,0,0,0,1,0,0,0,0
oahs37_00040,0,0,0,0,0,1,0,0,0,0
oahs37_00041,0,0,0,0,0,1,0,0,0,0
oahs37_00042,0,0,0,0,0,1,0,0,0,0
oahs37_00043,0,0,0,0,0,1,0,0,0,0
oahs37_00044,0,0,0,0,0,1,0,0,0,0
oahs37_00045,0,0,0,0,0,1,0,0,0,0
oahs37_00046,0,0,0,0,0,1,0,0,0,0
oahs37_00047,0,0,0,0,0,1,0,0,0,0
oahs37_00048,0,0,0,0,0,1,0,0,0,0
oahs37_00049,0,0,0,0,0,1,0,0,0,0
oahs37_00050,0,0,0,0,0,1,0,0,0,0
oahs37_00051,0,0,0,0,0,1,0,0,0,0
oahs37_00052,0,0,0,0,0,1,0,0,0,0
oahs37_00053,0,0,0,0,0,1,0,0,0,0
oahs37_00054,0,0,0,0,0,1,0,0,0,0
oahs37_00055,0,0,0,0,0,1,0,0,0,0
oahs37_00056,0,0,0,0,0,1,0,0,0,0
oahs37_00057,0,0,0,0,0,1,0,0,0,0
oahs37_00058,0,0,0,0,0,1,0,0,0,0
oahs37_00059,0,0,0,0,0,1,0,0,0,0
oahs37_00060,0,0,0,0,0,1,0,0,0,0
oahs37_00061,0,0,0,0,0,1,0,0,0,0
oahs37_00062,0,0,0,0,0,1,0,0,0,0
oahs37_00063,0,0,0,0,0,1,0,0,0,0
oahs37_00064,0,0,0,0,0,1,0,0,0,0
oahs37_00065,0,0,0,0,0,1,0,0,0,0
oahs37_00066,0,0,0,0,0,1,0,0,0,0
oahs37_00067,0,0,0,0,0,1,0,0,0,0
oahs37_00068,0,0,0,0,0,1,0,0,0,0
oahs37_00069,0,0,0,0,0,1,0,0,0,0
oahs37_00070,0,0,0,0,0,1,0,0,0,0
oahs37_00071,0,0,0,0,0,1,0,0,0,0
oahs37_00072,0,0,0,0,0,1,0,0,0,0
oahs37_00073,0,0,0,0,0,1,0,0,0,0
oahs37_00074,0,0,0,0,0,1,0,0,0,0
oahs37_00075,0,0,0,0,0,1,0,0,0,0
oahs37_00076,0,0,0,0,0,1,0,0,0,0
oahs37_00077,0,0,0,0,0,1,0,0,0,0
oahs37_00078,0,0,0,0,0,1,0,0,0,0
oahs37_00079,0,0,0,0,0,1,0,0,0,0
oahs37_00080,0,0,0,0,0,1,0,0,0,0
oahs37_00081,0,0,0,0,0,1,0,0,0,0
oahs37_00082,0,0,0,0,0,1,0,0,0,0
oahs37_00083,0,0,0,0,0,1,0,0,0,0
oahs37_00084,0,0,0,0,0,1,0,0,0,0
oahs37_00085,0,0,0,0,0,1,0,0,0,0
oahs37_00086,0,0,0,0,0,1,0,0,0,0
oahs37_00087,0,0,0,0,0,1,0,0,0,0
oahs37_00088,0,0,0,0,0,1,0,0,0,0
oahs37_00089,0,0,0,0,0,1,0,0,0,0
oahs37_00090,0,0,0,0,0,1,0,0,0,0
oahs37_00091,0,0,0,0,0,1,0,0,0,0
oahs37_00092,0,0,0,0,0,1,0,0,0,0
oahs37_00093,0,0,0,0,0,1,0,0,0,0
oahs37_00094,0,0,0,0,0,1,0,0,0,0
oahs37_00095,0,0,0,0,0,1,0,0,0,0
oahs37_00096,0,0,0,0,0,1,0,0,0,0
oahs37_00097,0,0,0,0,0,1,0,0,0,0
oahs37_00098,0,0,0,0,0,1,0,0,0,0
oahs37_00099,0,0,0,0,0,1,0,0,0,0
oahs37_00100,0,0,0,0,0,0,0,1,0,0
oahs37_00101,0,0,0,0,0,0,0,1,0,0
oahs37_00102,0,0,0,0,0,0,0,1,0,0
oahs37_00103,0,0,0,0,0,0,0,1,0,0
oahs37_00104,0,0,0,0,0,0,0,1,0,0
oahs37_00105,0,0,0,0,0,0,0,1,0,0
oahs37_00106,0,0,0,0,0,0,0,1,0,0
oahs37_00107,0,0,0,0,0,0,0,1,0,0
oahs37_00108,0,0,0,0,0,0,0,1,0,0
oahs37_00109,0,0,0,0,0,0,0,1,0,0
oahs37_00110,0,0,0,0,0,0,0,1,0,0
oahs37_00111,0,0,0,0,0,0,0,1,0,0
oahs37_00112,0,0,0,0,0,0,0,1,0,0
oahs37_00113,0,0,0,0,0,0,0,1,0,0
oahs37_00114,0,0,0,0,0,0,0,1,0,0
oahs37_00115,0,0,0,0,0,0,0,1,0,0
oahs37_00116,0,0,0,0,0,0,0,1,0,0
oahs37_00117,0,0,0,0,0,0,0,1,0,0
oahs37_00118,0,0,0,0,0,0,0,1,0,0
oahs37_00119,0,0,0,0,0,0,0,1,0,0
oahs37_00120,0,0,0,0,0,0,0,1,0,0
oahs37_00121,0,0,0,0,0,0,0,1,0,0
oahs37_00122,0,0,0,0,0,0,0,1,0,0
oahs37_00123,0,0,0,0,0,0,0,1,0,0
oahs37_00124,0,0,0,0,0,0,0,1,0,0
oahs37_00125,0,0,0,0,0,0,0,1,0,0
oahs37_00126,0,0,0,0,0,0,0,1,0,0
oahs37_00127,0,0,0,0,0,0,0,1,0,0
oahs37_00128,0,0,0,0,0,0,0,1,0,0
oahs37_00129,0,0,0,0,0,0,0,1,0,0
oahs37_00130,0,0,0,0,0,0,0,1,0,0
oahs37_00131,0,0,0,0,0,0,0,1,0,0
oahs37_00132,0,0,0,0,0,0,0,1,0,0
oahs37_00133,0,0,0,0,0,0,0,1,0,0
oahs37_00134,0,0,0,0,0,0,0,1,0,0
oahs37_00135,0,0,0,0,0,0,0,1,0,0
oahs37_00136,0,0,0,0,0,0,0,1,0,0
oahs37_00137,0,0,0,0,0,0,0,1,0,0
oahs37_00138,0,0,0,0,0,0,0,1,0,0
oahs37_00139,0,0,0,0,0,0,0,1,0,0
oahs37_00140,0,0,0,0,0,0,0,1,0,0
oahs37_00141,0,0,0,0,0,0,0,1,0,0
oahs37_00142,0,0,0,0,0,0,0,1,0,0
oahs37_00143,0,0,0,0,0,0,0,1,0,0
oahs37_00144,0,0,0,0,0,0,0,1,0,0
oahs37_00145,0,0,0,0,0,0,0,1,0,0
oahs37_00146,0,0,0,0,0,0,0,1,0,0
oahs37_00147,0,0,0,0,0,0,0,1,0,0
oahs37_00148,0,0,0,0,0,0,0,1,0,0
oahs37_00149,0,0,0,0,0,0,0,1,0,0
oahs37_00150,0,0,0,0,0,0,0,1,0,0
oahs37_00151,0,0,0,0,0,0,0,1,0,0
oahs37_00152,0,0,0,0,0,0,0,1,0,0
oahs37_00153,0,0,0,0,0,0,0,1,0,0
oahs37_00154,0,0,0,0,0,0,0,1,0,0
oahs37_00155,0,0,0,0,0,0,0,1,0,0
oahs37_00156,0,0,0,0,0,0,0,1,0,0
oahs37_00157,0,0,0,0,0,0,0,1,0,0
oahs37_00158,0,0,0,0,0,1,0,0,0,0
oahs37_00159,0,0,0,0,0,1,0,0,0,0
oahs37_00160,0,0,0,0,0,1,0,0,0,0
oahs37_00161,0,0,0,0,0,1,0,0,0,0
oahs37_00162,0,0,0,0,0,1,0,0,0,0
oahs37_00163,0,0,0,0,0,1,0,0,0,0
oahs37_00164,0,0,0,0,0,1,0,0,0,0
oahs37_00165,0,0,0,0,0,1,0,0,0,0
oahs37_00166,0,0,0,0,0,1,0,0,0,0
oahs37_00167,0,0,0,0,0,1,0,0,0,0
oahs37_00168,0,0,0,0,0,1,0,0,0,0
oahs37_00169,0,0,0,0,0,1,0,0,0,0
oahs37_00170,0,0,0,0,0,1,0,0,0,0
oahs37_00171,0,0,0,0,0,1,0,0,0,0
oahs37_00172,0,0,0,0,0,1,0,0,0,0
oahs37_00173,0,0,0,0,0,1,0,0,0,0
oahs37_00174,0,0,0,0,0,1,0,0,0,0
oahs37_00175,0,0,0,0,0,1,0,0,0,0
oahs37_00176,0,0,0,0,0,1,0,0,0,0
oahs37_00177,0,0,0,0,0,1,0,0,0,0
oahs37_00178,0,0,0,0,0,1,0,0,0,0
oahs37_00179,0,0,0,0,0,1,0,0,0,0
oahs37_00180,0,0,0,0,0,1,0,0,0,0
oahs37_00181,0,0,0,0,0,1,0,0,0,0
oahs37_00182,0,0,0,0,0,1,0,0,0,0
oahs37_00183,0,0,0,0,0,1,0,0,0,0
oahs37_00184,0,0,0,0,0,1,0,0,0,0
oahs37_00185,0,0,0,0,0,1,0,0,0,0
oahs37_00186,0,0,0,0,0,1,0,0,0,0
oahs37_00187,0,0,0,0,0,1,0,0,0,0
oahs37_00188,0,0,0,0,0,1,0,0,0,0
oahs37_00189,0,0,0,0,0,1,0,0,0,0
oahs38_00000,0,0,0,0,0,1,0,0,0,0
oahs38_00001,0,0,0,0,0,1,0,0,0,0
oahs38_00002,0,0,0,0,0,1,0,0,0,0
oahs38_00003,0,0,0,0,0,1,0,0,0,0
oahs38_00004,0,0,0,0,0,1,0,0,0,0
oahs38_00005,0,0,0,0,0,1,0,0,0,0
oahs38_00006,0,0,0,0,0,1,0,0,0,0
oahs38_00007,0,0,0,0,0,1,0,0,0,0
oahs38_00008,0,0,0,0,0,1,0,0,0,0
oahs38_00009,0,0,0,0,0,1,0,0,0,0
oahs38_00010,0,0,0,0,0,1,0,0,0,0
oahs38_00011,0,0,0,0,0,1,0,0,0,0
oahs38_00012,0,0,0,0,0,1,0,0,0,0
oahs38_00013,0,0,0,0,0,1,0,0,0,0
oahs38_00014,0,0,0,0,0,1,0,0,0,0
oahs38_00015,0,0,0,0,0,1,0,0,0,0
oahs38_00016,0,0,0,0,0,1,0,0,0,0
oahs38_00017,0,0,0,0,0,1,0,0,0,0
oahs38_00018,0,0,0,0,0,1,0,0,0,0
oahs38_00019,0,0,0,0,0,1,0,0,0,0
oahs38_00020,0,0,0,0,0,1,0,0,0,0
oahs38_00021,0,0,0,0,0,1,0,0,0,0
oahs38_00022,0,0,0,0,0,1,0,0,0,0
oahs38_00023,0,0,0,0,0,1,0,0,0,0
oahs38_00024,0,0,0,0,0,1,0,0,0,0
oahs38_00025,0,0,0,0,0,1,0,0,0,0
oahs38_00026,0,0,0,0,0,1,0,0,0,0
oahs38_00027,0,0,0,0,0,1,0,0,0,0
oahs38_00028,0,0,0,0,0,1,0,0,0,0
oahs38_00029,0,0,0,0,0,1,0,0,0,0
oahs38_00030,0,0,0,0,0,1,0,0,0,0
oahs38_00031,0,0,0,0,0,1,0,0,0,0
oahs38_00032,0,0,0,0,0,1,0,0,0,0
oahs38_00033,0,0,0,0,0,1,0,0,0,0
oahs38_00034,0,0,0,0,0,1,0,0,0,0
oahs38_00035,0,0,0,0,0,1,0,0,0,0
oahs38_00036,0,0,0,0,0,1,0,0,0,0
oahs38_00037,0,0,0,0,0,1,0,0,0,0
oahs38_00038,0,0,0,0,0,1,0,0,0,0
oahs38_00039,0,0,0,0,0,1,0,0,0,0
oahs38_00040,0,0,0,0,0,1,0,0,0,0
oahs38_00041,0,0,0,0,0,1,0,0,0,0
oahs38_00042,0,0,0,0,0,0,0,1,0,0
oahs38_00043,0,0,0,0,0,0,0,1,0,0
oahs38_00044,0,0,0,0,0,0,0,1,0,0
oahs38_00045,0,0,0,0,0,0,0,1,0,0
oahs38_00046,0,0,0,0,0,0,0,1,0,0
oahs38_00047,0,0,0,0,0,0,0,1,0,0
oahs38_00048,0,0,0,0,0,0,0,1,0,0
oahs38_00049,0,0,0,0,0,0,0,1,0,0
oahs38_00050,0,0,0,0,0,0,0,1,0,0
oahs38_00051,0,0,0,0,0,0,0,1,0,0
oahs38_00052,0,0,0,0,0,0,0,1,0,0
oahs38_00053,0,0,0,0,0,0,0,1,0,0
oahs38_00054,0,0,0,0,0,0,0,1,0,0
oahs38_00055,0,0,0,0,0,0,0,1,0,0
oahs38_00056,0,0,0,0,0,0,0,1,0,0
oahs38_00057,0,0,0,0,0,0,0,1,0,0
oahs38_00058,0,0,0,0,0,0,0,1,0,0
oahs38_00059,0,0,0,0,0,0,0,1,0,0
oahs38_00060,0,0,0,0,0,0,0,1,0,0
oahs38_00061,0,0,0,0,0,0,0,1,0,0
oahs38_00062,0,0,0,0,0,0,0,1,0,0
oahs38_00063,0,0,0,0,0,0,0,1,0,0
oahs38_00064,0,0,0,0,0,0,0,1,0,0
oahs38_00065,0,0,0,0,0,0,0,1,0,0
oahs38_00066,0,0,0,0,0,0,0,1,0,0
oahs38_00067,0,0,0,0,0,0,0,1,0,0
oahs38_00068,0,0,0,0,0,0,0,1,0,0
oahs38_00069,0,0,0,0,0,0,0,1,0,0
oahs38_00070,0,0,0,0,0,0,0,1,0,0
oahs38_00071,0,0,0,0,0,0,0,1,0,0
oahs38_00072,0,0,0,0,0,0,0,1,0,0
oahs38_00073,0,0,0,0,0,0,0,1,0,0
oahs38_00074,0,0,0,0,0,0,0,1,0,0
oahs38_00075,0,0,0,0,0,0,0,1,0,0
oahs38_00076,0,0,0,0,0,0,0,1,0,0
oahs38_00077,0,0,0,0,0,0,0,1,0,0
oahs38_00078,0,0,0,0,0,0,0,1,0,0
oahs38_00079,0,0,0,0,0,0,0,1,0,0
oahs38_00080,0,0,0,0,0,0,0,1,0,0
oahs38_00081,0,0,0,0,0,0,0,1,0,0
oahs38_00082,0,0,0,0,0,0,0,1,0,0
oahs38_00083,0,0,0,0,0,0,0,1,0,0
oahs38_00084,0,0,0,0,0,0,0,1,0,0
oahs38_00085,0,0,0,0,0,0,0,1,0,0
oahs38_00086,0,0,0,0,0,0,0,1,0,0
oahs38_00087,0,0,0,0,0,0,0,1,0,0
oahs38_00088,0,0,0,0,0,0,0,1,0,0
oahs38_00089,0,0,0,0,0,0,0,1,0,0
oahs38_00090,0,0,0,0,0,0,0,1,0,0
oahs38_00091,0,0,0,0,0,0,0,1,0,0
oahs38_00092,0,0,0,0,0,0,0,1,0,0
oahs38_00093,0,0,0,0,0,0,0,1,0,0
oahs38_00094,0,0,0,0,0,0,0,1,0,0
oahs38_00095,0,0,0,0,0,0,0,1,0,0
oahs38_00096,0,0,0,0,0,0,0,1,0,0
oahs38_00097,0,0,0,0,0,0,0,1,0,0
oahs38_00098,0,0,0,0,0,0,0,1,0,0
oahs38_00099,0,0,0,0,0,0,0,1,0,0
oahs38_00100,0,0,0,0,0,0,0,1,0,0
oahs38_00101,0,0,0,0,0,0,0,1,0,0
oahs38_00102,0,0,0,0,0,0,0,1,0,0
oahs38_00103,0,0,0,0,0,0,0,1,0,0
oahs38_00104,0,0,0,0,0,0,0,1,0,0
oahs38_00105,0,0,0,0,0,0,0,1,0,0
oahs38_00106,0,0,0,0,0,0,0,1,0,0
oahs38_00107,0,0,0,0,0,0,0,1,0,0
oahs38_00108,0,0,0,0,0,0,0,1,0,0
oahs38_00109,0,0,0,0,0,0,0,1,0,0
oahs38_00110,0,0,0,0,0,0,0,1,0,0
oahs38_00111,0,0,0,0,0,0,0,1,0,0
oahs38_00112,0,0,0,0,0,0,0,1,0,0
oahs38_00113,0,0,0,0,0,0,0,1,0,0
oahs38_00114,0,0,0,0,0,0,0,1,0,0
oahs38_00115,0,0,0,0,0,0,0,1,0,0
oahs38_00116,0,0,0,0,0,0,0,1,0,0
oahs38_00117,0,0,0,0,0,0,0,1,0,0
oahs38_00118,0,0,0,0,0,0,0,1,0,0
oahs38_00119,0,0,0,0,0,0,0,1,0,0
oahs38_00120,0,0,0,0,0,0,0,1,0,0
oahs38_00121,0,0,0,0,0,0,0,1,0,0
oahs38_00122,0,0,0,0,0,0,0,1,0,0
oahs38_00123,0,0,0,0,0,0,0,1,0,0
oahs38_00124,0,0,0,0,0,0,0,1,0,0
oahs38_00125,0,0,0,0,0,0,0,1,0,0
oahs38_00126,0,0,0,0,0,0,0,1,0,0
oahs38_00127,0,0,0,0,0,0,0,1,0,0
oahs38_00128,0,0,0,0,0,0,0,1,0,0
oahs38_00129,0,0,0,0,0,0,0,1,0,0
oahs38_00130,0,0,0,0,0,0,0,1,0,0
oahs38_00131,0,0,0,0,0,0,0,1,0,0
oahs38_00132,0,0,0,0,0,0,0,1,0,0
oahs38_00133,0,0,0,0,0,0,0,1,0,0
oahs38_00134,0,0,0,0,0,0,0,1,0,0
oahs38_00135,0,0,0,0,0,0,0,1,0,0
oahs38_00136,0,0,0,0,0,0,0,1,0,0
oahs38_00137,0,0,0,0,0,0,0,1,0,0
oahs38_00138,0,0,0,0,0,0,0,1,0,0
oahs38_00139,0,0,0,0,0,0,0,1,0,0
oahs38_00140,0,0,0,0,0,0,0,1,0,0
oahs38_00141,0,0,0,0,0,0,0,1,0,0
oahs38_00142,0,0,0,0,0,0,0,1,0,0
oahs38_00143,0,0,0,0,0,0,0,1,0,0
oahs38_00144,0,0,0,0,0,0,0,1,0,0
oahs38_00145,0,0,0,0,0,0,0,1,0,0
oahs38_00146,0,0,0,0,0,0,0,1,0,0
oahs38_00147,0,0,0,0,0,0,0,1,0,0
oahs38_00148,0,0,0,0,0,0,0,1,0,0
oahs38_00149,0,0,0,0,0,0,0,1,0,0
oahs38_00150,0,0,0,0,0,0,0,1,0,0
oahs38_00151,0,0,0,0,0,0,0,1,0,0
oahs38_00152,0,0,0,0,0,0,0,1,0,0
oahs38_00153,0,0,0,0,0,0,0,1,0,0
oahs38_00154,0,0,0,0,0,0,0,1,0,0
oahs38_00155,0,0,0,0,0,0,0,1,0,0
oahs38_00156,0,0,0,0,0,0,0,1,0,0
oahs38_00157,0,0,0,0,0,0,0,1,0,0
oahs38_00158,0,0,0,0,0,0,0,1,0,0
oahs38_00159,0,0,0,0,0,0,0,1,0,0
oahs38_00160,0,0,0,0,0,0,0,1,0,0
oahs38_00161,0,0,0,0,0,0,0,1,0,0
oahs38_00162,0,0,0,0,0,0,0,1,0,0
oahs38_00163,0,0,0,0,0,0,0,1,0,0
oahs38_00164,0,0,0,0,0,0,0,1,0,0
oahs38_00165,0,0,0,0,0,0,0,1,0,0
oahs38_00166,0,0,0,0,0,0,0,1,0,0
oahs38_00167,0,0,0,0,0,0,0,1,0,0
oahs38_00168,0,0,0,0,0,0,0,1,0,0
oahs38_00169,0,0,0,0,0,1,0,0,0,0
oahs38_00170,0,0,0,0,0,1,0,0,0,0
oahs38_00171,0,0,0,0,0,1,0,0,0,0
oahs38_00172,0,0,0,0,0,1,0,0,0,0
oahs38_00173,0,0,0,0,0,1,0,0,0,0
oahs38_00174,0,0,0,0,0,1,0,0,0,0
oahs38_00175,0,0,0,0,0,1,0,0,0,0
oahs38_00176,0,0,0,0,0,1,0,0,0,0
oahs38_00177,0,0,0,0,0,1,0,0,0,0
oahs38_00178,0,0,0,0,0,1,0,0,0,0
oahs38_00179,0,0,0,0,0,1,0,0,0,0
oahs38_00180,0,0,0,0,0,1,0,0,0,0
oahs38_00181,0,0,0,0,0,1,0,0,0,0
oahs38_00182,0,0,0,0,0,1,0,0,0,0
oahs38_00183,0,0,0,0,0,1,0,0,0,0
oahs38_00184,0,0,0,0,0,1,0,0,0,0
oahs38_00185,0,0,0,0,0,1,0,0,0,0
oahs38_00186,0,0,0,0,0,1,0,0,0,0
oahs38_00187,0,0,0,0,0,1,0,0,0,0
oahs38_00188,0,0,0,0,0,1,0,0,0,0
oahs38_00189,0,0,0,0,0,1,0,0,0,0
oahs39_00000,0,0,0,0,0,0,0,1,0,0
oahs39_00001,0,0,0,0,0,0,0,1,0,0
oahs39_00002,0,0,0,0,0,0,0,1,0,0
oahs39_00003,0,0,0,0,0,0,0,1,0,0
oahs39_00004,0,0,0,0,0,0,0,1,0,0
oahs39_00005,0,0,0,0,0,0,0,1,0,0
oahs39_00006,0,0,0,0,0,0,0,1,0,0
oahs39_00007,0,0,0,0,0,0,0,1,0,0
oahs39_00008,0,0,0,0,0,0,0,1,0,0
oahs39_00009,0,0,0,0,0,0,0,1,0,0
oahs39_00010,0,0,0,0,0,0,0,1,0,0
oahs39_00011,0,0,0,0,0,0,0,1,0,0
oahs39_00012,0,0,0,0,0,0,0,1,0,0
oahs39_00013,0,0,0,0,0,0,0,1,0,0
oahs39_00014,0,0,0,0,0,0,0,1,0,0
oahs39_00015,0,0,0,0,0,0,0,1,0,0
oahs39_00016,0,0,0,0,0,0,0,1,0,0
oahs39_00017,0,0,0,0,0,0,0,1,0,0
oahs39_00018,0,0,0,0,0,0,0,1,0,0
oahs39_00019,0,0,0,0,0,0,0,1,0,0
oahs39_00020,0,0,0,0,0,0,0,1,0,0
oahs39_00021,0,0,0,0,0,0,0,1,0,0
oahs39_00022,0,0,0,0,0,0,0,1,0,0
oahs39_00023,0,0,0,0,0,0,0,1,0,0
oahs39_00024,0,0,0,0,0,0,0,1,0,0
oahs39_00025,0,0,0,0,0,0,0,1,0,0
oahs39_00026,0,0,0,0,0,0,0,1,0,0
oahs39_00027,0,0,0,0,0,0,0,1,0,0
oahs39_00028,0,0,0,0,0,0,0,1,0,0
oahs39_00029,0,0,0,0,0,0,0,1,0,0
oahs39_00030,0,0,0,0,0,0,0,1,0,0
oahs39_00031,0,0,0,0,0,0,0,1,0,0
oahs39_00032,0,0,0,0,0,0,0,1,0,0
oahs39_00033,0,0,0,0,0,0,0,1,0,0
oahs39_00034,0,0,0,0,0,0,0,1,0,0
oahs39_00035,0,0,0,0,0,0,0,1,0,0
oahs39_00036,0,0,0,0,0,0,0,1,0,0
oahs39_00037,0,0,0,0,0,0,0,1,0,0
oahs39_00038,0,0,0,0,0,0,0,1,0,0
oahs39_00039,0,0,0,0,0,0,0,1,0,0
oahs39_00040,0,0,0,0,0,0,0,1,0,0
oahs39_00041,0,0,0,0,0,0,0,1,0,0
oahs39_00042,0,0,0,0,0,0,0,1,0,0
oahs39_00043,0,0,0,0,0,0,0,1,0,0
oahs39_00044,0,0,0,0,0,0,0,1,0,0
oahs39_00045,0,0,0,0,0,0,0,1,0,0
oahs40_00000,0,0,0,0,0,1,0,0,0,0
oahs40_00001,0,0,0,0,0,1,0,0,0,0
oahs40_00002,0,0,0,0,0,1,0,0,0,0
oahs40_00003,0,0,0,0,0,1,0,0,0,0
oahs40_00004,0,0,0,0,0,1,0,0,0,0
oahs40_00005,0,0,0,0,0,1,0,0,0,0
oahs40_00006,0,0,0,0,0,1,0,0,0,0
oahs40_00007,0,0,0,0,0,1,0,0,0,0
oahs40_00008,0,0,0,0,0,1,0,0,0,0
oahs40_00009,0,0,0,0,0,1,0,0,0,0
oahs40_00010,0,0,0,0,0,1,0,0,0,0
oahs40_00011,0,0,0,0,0,1,0,0,0,0
oahs40_00012,0,0,0,0,0,1,0,0,0,0
oahs40_00013,0,0,0,0,0,1,0,0,0,0
oahs40_00014,0,0,0,0,0,1,0,0,0,0
oahs40_00015,0,0,0,0,0,1,0,0,0,0
oahs40_00016,0,0,0,0,0,1,0,0,0,0
oahs40_00017,0,0,0,0,0,1,0,0,0,0
oahs40_00018,0,0,0,0,0,1,0,0,0,0
oahs40_00019,0,0,0,0,0,1,0,0,0,0
oahs40_00020,0,0,0,0,0,1,0,0,0,0
oahs40_00021,0,0,0,0,0,1,0,0,0,0
oahs40_00022,0,0,0,0,0,1,0,0,0,0
oahs40_00023,0,0,0,0,0,1,0,0,0,0
oahs40_00024,0,0,0,0,0,1,0,0,0,0
oahs40_00025,0,0,0,0,0,1,0,0,0,0
oahs40_00026,0,0,0,0,0,1,0,0,0,0
oahs40_00027,0,0,0,0,0,1,0,0,0,0
oahs40_00028,0,0,0,0,0,1,0,0,0,0
